Gender_Female,Gender_Male,Gender_Not Recorded,Gender_Other ,Age Group_Adult,Age Group_Not Recorded,Age Group_Youth,Ethnicity (4+1)_Asian,Ethnicity (4+1)_Black,Ethnicity (4+1)_Not Recorded,Ethnicity (4+1)_Other ,Ethnicity (4+1)_White,First Arrest Offnece_Assault,First Arrest Offnece_Burglary,First Arrest Offnece_Driving,First Arrest Offnece_Drugs,First Arrest Offnece_Immigration,First Arrest Offnece_Murder,First Arrest Offnece_Offensive Weapons,First Arrest Offnece_Other Offence,First Arrest Offnece_Robbery,First Arrest Offnece_Sexual Offences,First Arrest Offnece_Theft,Domestic Abuse Flag_No,Domestic Abuse Flag_Yes,mean_arrests,Date,Borough
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Croydon
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Ealing
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Enfield
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Greenwich
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Hackney
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Hammersmith and Fulham
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Haringey
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Harrow
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Havering
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Hillingdon
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Hounslow
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Islington
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Kensington and Chelsea
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Kingston
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Lambeth
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Lewisham
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Merton
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Newham
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Redbridge
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Richmond
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Southwark
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Sutton
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Tower Hamlets
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Waltham Forest
111,181,45,8,221,9,115,54,77,95,34,85,46,27,29,35,16,14,37,49,32,26,34,199,146,30.42318841,2023-03-01,Wandsworth
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Barking and Dagenham
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Barnet
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Bexley
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Brent
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Bromley
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Camden
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Westminster
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Croydon
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Ealing
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Enfield
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Greenwich
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Hackney
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Hammersmith and Fulham
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Haringey
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Harrow
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Havering
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Hillingdon
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Hounslow
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Islington
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Kensington and Chelsea
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Kingston
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Lambeth
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Lewisham
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Merton
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Newham
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Redbridge
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Richmond
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Southwark
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Sutton
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Tower Hamlets
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Waltham Forest
110,190,42,9,219,10,122,57,77,96,38,83,48,28,29,34,20,16,34,48,28,29,37,194,157,28.02279202,2023-04-01,Wandsworth
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Barking and Dagenham
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Barnet
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Bexley
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Brent
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Bromley
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Camden
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Westminster
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Croydon
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Ealing
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Enfield
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Greenwich
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Hackney
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Hammersmith and Fulham
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Haringey
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Harrow
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Havering
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Hillingdon
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Hounslow
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Islington
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Kensington and Chelsea
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Kingston
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Lambeth
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Lewisham
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Merton
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Newham
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Redbridge
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Richmond
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Southwark
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Sutton
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Tower Hamlets
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Waltham Forest
112,185,43,9,221,15,113,61,77,91,35,85,52,24,28,30,24,13,33,52,30,26,37,202,147,29.51862464,2023-05-01,Wandsworth
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Barking and Dagenham
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Barnet
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Bexley
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Brent
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Bromley
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Camden
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Westminster
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Croydon
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Ealing
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Enfield
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Greenwich
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Hackney
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Hammersmith and Fulham
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Haringey
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Harrow
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Havering
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Hillingdon
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Hounslow
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Islington
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Kensington and Chelsea
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Kingston
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Lambeth
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Lewisham
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Merton
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Newham
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Redbridge
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Richmond
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Southwark
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Sutton
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Tower Hamlets
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Waltham Forest
108,187,41,3,214,9,116,58,79,86,37,79,41,22,28,30,21,18,36,49,29,29,36,190,149,30.8879056,2023-06-01,Wandsworth
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Barking and Dagenham
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Barnet
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Bexley
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Brent
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Bromley
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Camden
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Westminster
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Croydon
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Ealing
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Enfield
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Greenwich
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Hackney
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Hammersmith and Fulham
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Haringey
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Harrow
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Havering
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Hillingdon
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Hounslow
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Islington
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Kensington and Chelsea
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Kingston
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Lambeth
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Lewisham
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Merton
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Newham
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Redbridge
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Richmond
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Southwark
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Sutton
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Tower Hamlets
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Waltham Forest
120,185,51,8,227,19,118,63,83,98,35,85,48,28,28,36,17,15,37,54,35,30,36,199,165,29.48076923,2023-07-01,Wandsworth
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Barking and Dagenham
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Barnet
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Bexley
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Brent
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Bromley
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Camden
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Westminster
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Croydon
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Ealing
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Enfield
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Greenwich
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Hackney
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Hammersmith and Fulham
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Haringey
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Harrow
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Havering
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Hillingdon
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Hounslow
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Islington
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Kensington and Chelsea
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Kingston
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Lambeth
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Lewisham
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Merton
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Newham
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Redbridge
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Richmond
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Southwark
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Sutton
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Tower Hamlets
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Waltham Forest
116,186,45,11,231,11,116,55,79,100,38,86,44,27,26,34,21,22,35,55,32,27,35,192,166,30.85195531,2023-08-01,Wandsworth
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Barking and Dagenham
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Barnet
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Bexley
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Brent
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Bromley
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Camden
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Westminster
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Croydon
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Ealing
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Enfield
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Greenwich
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Hackney
112,184,33,8,212,11,114,53,77,89,40,78,43,24,27,35,22,10,32,46,31,33,34,198,139,30.42433234,2023-09-01,Hammersmith and Fulham
