Date,Borough,Abstraction Type_Aid,Abstraction Type_CAD,Abstraction Type_Court,Abstraction Type_Custody,Abstraction Type_Local Aid,Abstraction Type_Not Abstracted,Abstraction Type_Staffing Up,Abstraction Type_Training
2020-11-01,Hounslow,29250.0,0.0,0.0,0.0,64320.0,407994.0,0.0,8460.0
2020-11-01,Islington,1800.0,0.0,300.0,0.0,33390.0,535478.0,540.0,13890.0
2020-11-01,Kensington And Chelsea,26700.0,0.0,8100.0,0.0,4170.0,458349.0,540.0,25500.0
2020-11-01,Kingston,5160.0,0.0,11580.0,0.0,4200.0,361035.0,3120.0,13770.0
2020-11-01,Lambeth,11580.0,3960.0,14940.0,0.0,49980.0,596205.0,0.0,19320.0
2020-11-01,Lewisham,12495.0,540.0,3240.0,0.0,25560.0,389313.0,600.0,13710.0
2020-11-01,Merton,3960.0,0.0,780.0,0.0,25980.0,427026.0,8940.0,35070.0
2020-11-01,Newham,0.0,7830.0,5340.0,0.0,14010.0,552117.0,0.0,8610.0
2020-11-01,Redbridge,0.0,4320.0,0.0,0.0,38070.0,565278.0,0.0,15960.0
2020-11-01,Richmond,1620.0,0.0,1440.0,0.0,6000.0,327851.0,7440.0,27150.0
2020-11-01,Southwark,1680.0,2160.0,3660.0,0.0,22980.0,727573.0,0.0,24420.0
2020-11-01,Sutton,3600.0,0.0,1620.0,0.0,32620.0,518055.0,630.0,13725.0
2020-11-01,Tower Hamlets,2220.0,0.0,2580.0,0.0,58260.0,446863.0,8280.0,19830.0
2020-11-01,Waltham Forest,5160.0,0.0,3090.0,0.0,15600.0,523832.0,0.0,17280.0
2020-11-01,Wandsworth,21540.0,0.0,2400.0,0.0,52650.0,400620.0,1080.0,17040.0
2020-11-01,Westminster,1680.0,0.0,2310.0,0.0,3420.0,668029.0,0.0,33660.0
2020-12-01,Barking And Dagenham,6420.0,0.0,2700.0,0.0,25200.0,388484.0,0.0,4530.0
2020-12-01,Barnet,22560.0,540.0,2760.0,0.0,8340.0,459279.0,0.0,14370.0
2020-12-01,Bexley,8160.0,600.0,360.0,0.0,39150.0,278035.0,300.0,9300.0
2020-12-01,Brent,18360.0,1080.0,3360.0,0.0,25080.0,545386.0,0.0,7680.0
2020-12-01,Bromley,6870.0,0.0,990.0,0.0,44280.0,488111.0,1620.0,45270.0
2020-12-01,Camden,11460.0,0.0,1080.0,0.0,12870.0,424955.0,0.0,12510.0
2020-12-01,Croydon,17040.0,0.0,2820.0,0.0,78930.0,659782.0,1080.0,36600.0
2020-12-01,Ealing,11520.0,0.0,2640.0,0.0,18480.0,548721.0,600.0,7890.0
2020-12-01,Enfield,11760.0,0.0,3660.0,0.0,29295.0,460943.0,3300.0,33120.0
2020-12-01,Greenwich,8700.0,0.0,540.0,0.0,25260.0,332484.0,1620.0,24180.0
2020-12-01,Hackney,2700.0,0.0,2220.0,0.0,38850.0,444633.0,9360.0,17280.0
2020-12-01,Hammersmith And Fulham,7920.0,0.0,4710.0,0.0,26700.0,349658.0,540.0,22950.0
2020-12-01,Haringey,14580.0,0.0,3690.0,0.0,4260.0,440404.0,2160.0,19440.0
2020-12-01,Harrow,13140.0,0.0,480.0,0.0,44475.0,467553.0,0.0,10830.0
2020-12-01,Havering,9780.0,4860.0,1560.0,0.0,33180.0,339465.0,0.0,20610.0
2020-12-01,Hillingdon,9420.0,0.0,2760.0,0.0,100980.0,405259.0,1680.0,5370.0
2020-12-01,Hounslow,8160.0,0.0,0.0,0.0,26700.0,381474.0,0.0,9240.0
2020-12-01,Islington,7965.0,0.0,2760.0,0.0,24480.0,454703.0,600.0,12000.0
2020-12-01,Kensington And Chelsea,15090.0,0.0,1320.0,0.0,16356.0,412216.0,0.0,14730.0
2020-12-01,Kingston,8820.0,0.0,1920.0,0.0,8520.0,334725.0,1740.0,12840.0
2020-12-01,Lambeth,6480.0,840.0,11880.0,0.0,22155.0,526920.0,540.0,27660.0
2020-12-01,Lewisham,8550.0,1020.0,6540.0,0.0,33360.0,330582.0,6000.0,13830.0
2020-12-01,Merton,6480.0,0.0,2580.0,0.0,2940.0,411627.0,6840.0,12780.0
2020-12-01,Newham,3960.0,5880.0,0.0,0.0,2220.0,499128.0,0.0,7440.0
2020-12-01,Redbridge,5460.0,1080.0,2550.0,0.0,54510.0,517425.0,0.0,10200.0
2020-12-01,Richmond,6600.0,0.0,0.0,0.0,8490.0,321392.0,5700.0,14010.0
2020-12-01,Southwark,19350.0,1080.0,2700.0,0.0,2580.0,612997.0,3780.0,37740.0
2020-12-01,Sutton,4920.0,0.0,1560.0,0.0,62880.0,423432.0,0.0,17700.0
2020-12-01,Tower Hamlets,2580.0,0.0,2700.0,0.0,42060.0,379888.0,3300.0,15870.0
2020-12-01,Waltham Forest,3420.0,0.0,1080.0,1440.0,23100.0,482067.0,0.0,21480.0
2020-12-01,Wandsworth,2760.0,0.0,1140.0,0.0,11400.0,388005.0,1500.0,32460.0
2020-12-01,Westminster,23220.0,0.0,3000.0,0.0,2100.0,517678.0,2820.0,30930.0
2021-01-01,Barking And Dagenham,0.0,0.0,2220.0,0.0,510.0,485015.0,540.0,16050.0
2021-01-01,Barnet,540.0,0.0,3600.0,0.0,17700.0,522747.0,0.0,9660.0
2021-01-01,Bexley,0.0,3240.0,0.0,0.0,12540.0,378990.0,540.0,9720.0
2021-01-01,Brent,7440.0,0.0,1500.0,0.0,2160.0,596267.0,360.0,21900.0
2021-01-01,Bromley,5580.0,0.0,1140.0,0.0,4140.0,564529.0,26880.0,25740.0
2021-01-01,Camden,1620.0,0.0,3780.0,0.0,9120.0,455163.0,0.0,24960.0
2021-01-01,Croydon,8160.0,0.0,1500.0,0.0,66690.0,698092.0,36720.0,25230.0
2021-01-01,Ealing,2100.0,0.0,4290.0,0.0,35400.0,644409.0,0.0,10140.0
2021-01-01,Enfield,0.0,0.0,3660.0,0.0,15960.0,593954.0,17340.0,7380.0
2021-01-01,Greenwich,1140.0,0.0,3585.0,0.0,18060.0,398646.0,0.0,6990.0
2021-01-01,Hackney,1080.0,0.0,2040.0,0.0,9180.0,519018.0,10320.0,44400.0
2021-01-01,Hammersmith And Fulham,7320.0,0.0,540.0,0.0,3600.0,431080.0,13320.0,15540.0
2021-01-01,Haringey,0.0,0.0,1620.0,0.0,2700.0,463199.0,6960.0,10800.0
2021-01-01,Harrow,2160.0,0.0,3660.0,720.0,10440.0,535868.0,540.0,4260.0
2021-01-01,Havering,600.0,0.0,1020.0,0.0,8700.0,437370.0,4770.0,9930.0
2021-01-01,Hillingdon,2580.0,0.0,1560.0,0.0,16560.0,550886.0,0.0,8160.0
2021-01-01,Hounslow,15180.0,0.0,3180.0,0.0,32070.0,442159.0,0.0,7020.0
2021-01-01,Islington,2760.0,0.0,2550.0,0.0,6600.0,481440.0,0.0,15600.0
2021-01-01,Kensington And Chelsea,540.0,0.0,3060.0,0.0,0.0,505163.0,0.0,17190.0
2021-01-01,Kingston,1620.0,840.0,3540.0,0.0,1800.0,380331.0,36720.0,26280.0
2021-01-01,Lambeth,2115.0,480.0,8280.0,0.0,1560.0,576158.0,7080.0,26700.0
2021-01-01,Lewisham,540.0,1620.0,4560.0,0.0,2160.0,360541.0,540.0,29505.0
2021-01-01,Merton,1620.0,0.0,960.0,0.0,1140.0,509749.0,14700.0,6780.0
2021-01-01,Newham,0.0,2760.0,2280.0,0.0,4170.0,562904.0,0.0,8130.0
2021-01-01,Redbridge,0.0,1080.0,3960.0,0.0,11580.0,673234.0,5790.0,11940.0
2021-01-01,Richmond,3300.0,0.0,1020.0,0.0,1800.0,369270.0,21600.0,18030.0
2021-01-01,Southwark,15120.0,600.0,2550.0,0.0,6900.0,651260.0,0.0,30240.0
2021-01-01,Sutton,540.0,0.0,420.0,0.0,0.0,544746.0,12960.0,14100.0
2021-01-01,Tower Hamlets,360.0,0.0,4800.0,0.0,12435.0,414548.0,14940.0,36540.0
2021-01-01,Waltham Forest,0.0,0.0,780.0,0.0,0.0,596209.0,0.0,6810.0
2021-01-01,Wandsworth,540.0,0.0,540.0,0.0,7860.0,480531.0,6240.0,3900.0
2021-01-01,Westminster,0.0,0.0,1980.0,0.0,2160.0,662494.0,3600.0,42300.0
2021-02-01,Barking And Dagenham,1980.0,720.0,3240.0,0.0,7140.0,450182.0,0.0,12000.0
2021-02-01,Barnet,23400.0,0.0,1080.0,0.0,48840.0,445419.0,0.0,14820.0
2021-02-01,Bexley,2280.0,4980.0,0.0,0.0,21180.0,347468.0,0.0,32715.0
2021-02-01,Brent,1830.0,0.0,720.0,0.0,53220.0,513394.0,0.0,21390.0
2021-02-01,Bromley,5940.0,0.0,720.0,0.0,4860.0,530854.0,8040.0,27300.0
2021-02-01,Camden,0.0,0.0,2880.0,0.0,7080.0,426495.0,0.0,27990.0
2021-02-01,Croydon,10020.0,0.0,3780.0,0.0,27600.0,654461.0,16260.0,28680.0
2021-02-01,Ealing,120.0,0.0,3480.0,0.0,35400.0,568490.0,0.0,40650.0
2021-02-01,Enfield,0.0,0.0,4020.0,0.0,6840.0,544299.0,6600.0,22800.0
2021-02-01,Greenwich,540.0,0.0,1020.0,0.0,18540.0,337918.0,0.0,29820.0
2021-02-01,Hackney,1560.0,10140.0,0.0,0.0,53340.0,454616.0,0.0,11460.0
2021-02-01,Hammersmith And Fulham,1080.0,0.0,1590.0,0.0,1800.0,430724.0,3360.0,11190.0
2021-02-01,Haringey,0.0,0.0,1740.0,0.0,7440.0,430059.0,0.0,15300.0
2021-02-01,Harrow,540.0,0.0,1200.0,0.0,42840.0,442719.0,0.0,22650.0
2021-02-01,Havering,3060.0,0.0,3040.0,0.0,13380.0,414981.0,0.0,10140.0
2021-02-01,Hillingdon,1500.0,0.0,600.0,0.0,43260.0,470687.0,600.0,26520.0
2021-02-01,Hounslow,0.0,0.0,1440.0,0.0,30750.0,388195.0,600.0,25020.0
2021-02-01,Islington,2160.0,0.0,1140.0,720.0,5220.0,442625.0,3000.0,20520.0
2021-02-01,Kensington And Chelsea,2220.0,0.0,5880.0,0.0,0.0,453534.0,5400.0,16980.0
2021-02-01,Kingston,2340.0,0.0,960.0,0.0,540.0,402112.0,2160.0,21690.0
2021-02-01,Lambeth,0.0,0.0,6720.0,0.0,12480.0,632545.0,0.0,18540.0
2021-02-01,Lewisham,0.0,540.0,2460.0,0.0,11520.0,355626.0,0.0,32640.0
2021-02-01,Merton,540.0,0.0,1080.0,0.0,1620.0,465831.0,4080.0,9270.0
2021-02-01,Newham,0.0,0.0,2160.0,0.0,0.0,471900.0,0.0,38460.0
2021-02-01,Redbridge,600.0,1080.0,3660.0,0.0,10020.0,618486.0,0.0,14580.0
2021-02-01,Richmond,2700.0,0.0,960.0,0.0,540.0,360225.0,6840.0,10740.0
2021-02-01,Southwark,17745.0,0.0,5550.0,0.0,34500.0,678433.0,2700.0,42220.0
2021-02-01,Sutton,0.0,0.0,1530.0,0.0,2820.0,482436.0,6120.0,15840.0
2021-02-01,Tower Hamlets,1140.0,10320.0,2100.0,0.0,16980.0,399927.0,0.0,28260.0
2021-02-01,Waltham Forest,0.0,0.0,2220.0,0.0,15000.0,487124.0,0.0,47460.0
2021-02-01,Wandsworth,2160.0,0.0,0.0,0.0,5460.0,484409.0,3420.0,7590.0
2021-02-01,Westminster,10380.0,600.0,2010.0,0.0,600.0,619822.0,0.0,26100.0
2021-03-01,Barking And Dagenham,3840.0,600.0,2130.0,0.0,48720.0,458905.0,540.0,14850.0
2021-03-01,Barnet,18570.0,0.0,5280.0,0.0,37920.0,547944.0,0.0,11940.0
2021-03-01,Bexley,3675.0,9870.0,3060.0,0.0,17940.0,376533.0,540.0,4920.0
2021-03-01,Brent,6540.0,0.0,900.0,0.0,3060.0,689846.0,1140.0,14520.0
2021-03-01,Bromley,5370.0,0.0,2820.0,0.0,8355.0,606694.0,3240.0,45660.0
2021-03-01,Camden,540.0,0.0,7740.0,0.0,8040.0,470835.0,1620.0,8400.0
2021-03-01,Croydon,16860.0,0.0,540.0,0.0,30180.0,707175.0,1080.0,9285.0
2021-03-01,Ealing,5670.0,0.0,6810.0,0.0,12240.0,661141.0,0.0,22410.0
2021-03-01,Enfield,11760.0,0.0,720.0,0.0,29070.0,469450.0,600.0,11160.0
2021-03-01,Greenwich,1080.0,0.0,540.0,0.0,25440.0,368784.0,2760.0,3900.0
2021-03-01,Hackney,2040.0,18780.0,1500.0,0.0,65220.0,436854.0,480.0,11310.0
2021-03-01,Hammersmith And Fulham,1800.0,0.0,4440.0,0.0,5760.0,467565.0,0.0,18060.0
2021-03-01,Haringey,1200.0,0.0,1680.0,0.0,43245.0,459123.0,0.0,18120.0
2021-03-01,Harrow,17040.0,0.0,4080.0,0.0,53310.0,462386.0,1140.0,13860.0
2021-03-01,Havering,6540.0,4140.0,3420.0,0.0,73440.0,370692.0,1080.0,14160.0
2021-03-01,Hillingdon,6600.0,0.0,1080.0,0.0,39780.0,578204.0,600.0,17970.0
2021-03-01,Hounslow,3270.0,0.0,540.0,0.0,29280.0,461858.0,0.0,11040.0
2021-03-01,Islington,3510.0,0.0,1620.0,0.0,4620.0,451663.0,2160.0,13830.0
2021-03-01,Kensington And Chelsea,4860.0,0.0,1560.0,0.0,13950.0,469835.0,21000.0,26460.0
2021-03-01,Kingston,3960.0,0.0,3300.0,0.0,19860.0,374407.0,15971.0,34080.0
2021-03-01,Lambeth,3360.0,0.0,13170.0,0.0,57255.0,641961.0,3780.0,24060.0
2021-03-01,Lewisham,2700.0,540.0,3360.0,0.0,8220.0,484792.0,1080.0,17280.0
2021-03-01,Merton,0.0,0.0,540.0,0.0,44700.0,427983.0,17214.0,31170.0
2021-03-01,Newham,300.0,0.0,480.0,0.0,0.0,540490.0,0.0,11910.0
2021-03-01,Redbridge,2160.0,3300.0,3480.0,0.0,118620.0,542314.0,2160.0,13560.0
2021-03-01,Richmond,480.0,0.0,7740.0,0.0,48570.0,304475.0,11280.0,18240.0
2021-03-01,Southwark,25500.0,0.0,2760.0,0.0,53940.0,641308.0,0.0,37710.0
2021-03-01,Sutton,1650.0,0.0,1860.0,0.0,3000.0,489941.0,0.0,4770.0
2021-03-01,Tower Hamlets,1080.0,6540.0,4290.0,0.0,43020.0,378333.0,3240.0,20430.0
2021-03-01,Waltham Forest,720.0,540.0,1980.0,0.0,3300.0,576208.0,540.0,7440.0
2021-03-01,Wandsworth,1230.0,0.0,480.0,0.0,119510.0,414159.0,7320.0,19890.0
2021-03-01,Westminster,7935.0,0.0,7740.0,0.0,0.0,687752.0,540.0,25500.0
2021-04-01,Barking And Dagenham,4380.0,600.0,1560.0,0.0,57510.0,398095.0,0.0,28800.0
2021-04-01,Barnet,7680.0,0.0,1500.0,0.0,2640.0,582537.0,0.0,15450.0
2021-04-01,Bexley,0.0,7020.0,540.0,0.0,10500.0,364977.0,0.0,6060.0
2021-04-01,Brent,7680.0,0.0,4860.0,0.0,4650.0,593826.0,0.0,25320.0
2021-04-01,Bromley,2040.0,0.0,540.0,0.0,480.0,609248.0,2160.0,33570.0
2021-04-01,Camden,8040.0,0.0,2700.0,0.0,4860.0,415929.0,0.0,19380.0
2021-04-01,Croydon,3600.0,0.0,4500.0,0.0,41160.0,562858.0,3180.0,26040.0
2021-04-01,Ealing,54540.0,0.0,4680.0,0.0,14010.0,577137.0,0.0,17340.0
2021-04-01,Enfield,1290.0,0.0,1080.0,0.0,43230.0,465701.0,540.0,4920.0
2021-04-01,Greenwich,12525.0,0.0,1680.0,0.0,11940.0,321373.0,0.0,5400.0
2021-04-01,Hackney,6030.0,15840.0,6120.0,0.0,33690.0,428667.0,0.0,28500.0
2021-04-01,Hammersmith And Fulham,7560.0,0.0,540.0,0.0,0.0,436284.0,0.0,34950.0
2021-04-01,Haringey,5400.0,0.0,1080.0,0.0,3240.0,458488.0,1650.0,7215.0
2021-04-01,Harrow,15135.0,0.0,1980.0,0.0,27540.0,504917.0,0.0,18990.0
2021-04-01,Havering,1710.0,5637.0,0.0,0.0,72900.0,368532.0,0.0,29460.0
2021-04-01,Hillingdon,63904.0,0.0,4440.0,0.0,19140.0,457711.0,0.0,25380.0
2021-04-01,Hounslow,20070.0,600.0,1560.0,0.0,34200.0,416912.0,0.0,14010.0
2021-04-01,Islington,8400.0,540.0,4365.0,720.0,1620.0,417591.0,6360.0,18210.0
2021-04-01,Kensington And Chelsea,2700.0,0.0,1620.0,540.0,1680.0,483790.0,7620.0,61770.0
2021-04-01,Kingston,15060.0,0.0,1800.0,0.0,5160.0,385528.0,3780.0,34860.0
2021-04-01,Lambeth,8100.0,0.0,3720.0,0.0,35820.0,629410.0,600.0,40920.0
2021-04-01,Lewisham,1500.0,0.0,960.0,0.0,3840.0,382750.0,540.0,8820.0
2021-04-01,Merton,2670.0,0.0,4050.0,0.0,36420.0,493425.0,0.0,12420.0
2021-04-01,Newham,4320.0,0.0,2520.0,0.0,4020.0,501363.0,0.0,15300.0
2021-04-01,Redbridge,31080.0,1440.0,2760.0,0.0,100230.0,446772.0,0.0,46620.0
2021-04-01,Richmond,1665.0,0.0,1920.0,0.0,41760.0,308055.0,12000.0,18480.0
2021-04-01,Southwark,33810.0,0.0,9600.0,1440.0,24240.0,638054.0,0.0,32820.0
2021-04-01,Sutton,2160.0,0.0,600.0,0.0,1080.0,437133.0,0.0,21360.0
2021-04-01,Tower Hamlets,1770.0,1680.0,2700.0,0.0,35430.0,366944.0,7620.0,23520.0
2021-04-01,Waltham Forest,3000.0,0.0,2160.0,0.0,28680.0,503145.0,0.0,8940.0
2021-04-01,Wandsworth,18000.0,0.0,2100.0,0.0,30390.0,482942.0,3720.0,16260.0
2021-04-01,Westminster,2160.0,0.0,1560.0,0.0,5550.0,653821.0,1620.0,35340.0
2021-05-01,Barking And Dagenham,8055.0,0.0,0.0,0.0,0.0,486261.0,4320.0,12090.0
2021-05-01,Barnet,1830.0,0.0,1620.0,0.0,23580.0,566119.0,480.0,54390.0
2021-05-01,Bexley,1875.0,0.0,540.0,0.0,6360.0,370779.0,0.0,16260.0
2021-05-01,Brent,8010.0,0.0,4545.0,0.0,18570.0,618894.0,540.0,14040.0
2021-05-01,Bromley,7110.0,0.0,1080.0,0.0,24015.0,615828.0,1560.0,16860.0
2021-05-01,Camden,14235.0,0.0,2760.0,0.0,8160.0,383151.0,0.0,18000.0
2021-05-01,Croydon,6960.0,0.0,660.0,0.0,27180.0,590613.0,5880.0,15150.0
2021-05-01,Ealing,22575.0,0.0,6690.0,0.0,8040.0,641355.0,540.0,25095.0
2021-05-01,Enfield,7275.0,0.0,1980.0,0.0,5160.0,495858.0,2160.0,25530.0
2021-05-01,Greenwich,14145.0,0.0,1080.0,0.0,5400.0,360172.0,540.0,18180.0
2021-05-01,Hackney,11700.0,14400.0,1590.0,0.0,23430.0,447609.0,0.0,26190.0
2021-05-01,Hammersmith And Fulham,7555.0,0.0,1560.0,0.0,540.0,474041.0,0.0,15900.0
2021-05-01,Haringey,4920.0,0.0,3060.0,0.0,12120.0,478382.0,1680.0,35040.0
2021-05-01,Harrow,5235.0,0.0,3120.0,0.0,17280.0,524128.0,0.0,12655.0
2021-05-01,Havering,2700.0,0.0,3840.0,0.0,2820.0,420433.0,1620.0,12645.0
2021-05-01,Hillingdon,21315.0,0.0,2520.0,0.0,1680.0,586362.0,0.0,28500.0
2021-05-01,Hounslow,7545.0,0.0,2160.0,0.0,8640.0,448381.0,0.0,16440.0
2021-05-01,Islington,18630.0,0.0,2520.0,1440.0,5460.0,424342.0,1680.0,13470.0
2021-05-01,Kensington And Chelsea,18660.0,0.0,1785.0,5400.0,4980.0,491521.0,0.0,56250.0
2021-05-01,Kingston,11625.0,0.0,3600.0,0.0,14760.0,396970.0,14220.0,36570.0
2021-05-01,Lambeth,17506.0,0.0,7020.0,0.0,13980.0,649040.0,9720.0,36540.0
2021-05-01,Lewisham,2460.0,0.0,5430.0,0.0,5400.0,448555.0,0.0,14040.0
2021-05-01,Merton,8705.0,0.0,3360.0,0.0,61500.0,490354.0,5325.0,12510.0
2021-05-01,Newham,5040.0,0.0,2580.0,0.0,4620.0,468736.0,0.0,12240.0
2021-05-01,Redbridge,37920.0,960.0,1020.0,0.0,10020.0,564358.0,4320.0,28260.0
2021-05-01,Richmond,19096.0,0.0,1380.0,0.0,37140.0,330983.0,11100.0,14253.0
2021-05-01,Southwark,25965.0,0.0,5400.0,0.0,11580.0,684264.0,1920.0,20310.0
2021-05-01,Sutton,2220.0,0.0,1620.0,0.0,16500.0,428438.0,2280.0,19140.0
2021-05-01,Tower Hamlets,3300.0,7260.0,0.0,0.0,25200.0,357467.0,4320.0,24240.0
2021-05-01,Waltham Forest,1860.0,0.0,7530.0,0.0,4200.0,555446.0,2700.0,11640.0
2021-05-01,Wandsworth,9705.0,0.0,1980.0,0.0,16830.0,532654.0,5445.0,17940.0
2021-05-01,Westminster,8145.0,0.0,5520.0,0.0,2160.0,701877.0,0.0,38340.0
2021-06-01,Barking And Dagenham,1620.0,0.0,2160.0,0.0,0.0,486845.0,4320.0,18810.0
2021-06-01,Barnet,6840.0,0.0,5820.0,0.0,13440.0,606088.0,540.0,22840.0
2021-06-01,Bexley,480.0,0.0,600.0,0.0,1020.0,381460.0,0.0,10140.0
2021-06-01,Brent,20220.0,0.0,2970.0,0.0,5340.0,540030.0,0.0,87690.0
2021-06-01,Bromley,25035.0,0.0,1620.0,0.0,0.0,612915.0,2340.0,33720.0
2021-06-01,Camden,17730.0,0.0,3240.0,0.0,12150.0,511972.0,4380.0,24660.0
2021-06-01,Croydon,22920.0,0.0,8400.0,0.0,7200.0,575794.0,4320.0,31650.0
2021-06-01,Ealing,7680.0,0.0,2820.0,0.0,0.0,737080.0,9225.0,46890.0
2021-06-01,Enfield,6750.0,600.0,1200.0,0.0,5790.0,469900.0,1560.0,32910.0
2021-06-01,Greenwich,5835.0,0.0,240.0,0.0,540.0,410422.0,1080.0,12180.0
2021-06-01,Hackney,10095.0,19200.0,1530.0,0.0,3960.0,493166.0,1080.0,28710.0
2021-06-01,Hammersmith And Fulham,15240.0,0.0,5100.0,0.0,9300.0,447153.0,0.0,18210.0
2021-06-01,Haringey,16575.0,0.0,2940.0,0.0,28500.0,435683.0,2700.0,31080.0
2021-06-01,Harrow,14310.0,0.0,1080.0,0.0,2700.0,547930.0,300.0,25980.0
2021-06-01,Havering,11820.0,360.0,2160.0,0.0,0.0,434259.0,3300.0,20520.0
2021-06-01,Hillingdon,8730.0,0.0,3540.0,0.0,0.0,604613.0,8610.0,37620.0
2021-06-01,Hounslow,4905.0,540.0,1860.0,0.0,0.0,461169.0,6450.0,33630.0
2021-06-01,Islington,15945.0,900.0,3060.0,720.0,11490.0,474223.0,16680.0,23430.0
2021-06-01,Kensington And Chelsea,13830.0,0.0,3780.0,9180.0,1620.0,547631.0,0.0,24900.0
2021-06-01,Kingston,13950.0,0.0,5100.0,0.0,14940.0,380462.0,27270.0,27210.0
2021-06-01,Lambeth,14700.0,0.0,5280.0,0.0,0.0,671092.0,8010.0,27510.0
2021-06-01,Lewisham,8535.0,0.0,4500.0,0.0,0.0,404806.0,540.0,18930.0
2021-06-01,Merton,10620.0,0.0,2310.0,0.0,16320.0,548496.0,10380.0,37710.0
2021-06-01,Newham,16050.0,0.0,2100.0,0.0,0.0,499947.0,1080.0,14490.0
2021-06-01,Redbridge,26100.0,0.0,4200.0,0.0,0.0,625965.0,5520.0,32880.0
2021-06-01,Richmond,11940.0,0.0,3060.0,0.0,18720.0,399545.0,9360.0,11790.0
2021-06-01,Southwark,44385.0,0.0,3960.0,0.0,1200.0,685863.0,2220.0,31200.0
2021-06-01,Sutton,11880.0,0.0,2040.0,0.0,1320.0,436665.0,2640.0,22800.0
2021-06-01,Tower Hamlets,1080.0,5940.0,2790.0,0.0,0.0,393666.0,2160.0,42900.0
2021-06-01,Waltham Forest,15450.0,540.0,540.0,0.0,4800.0,546350.0,5280.0,20610.0
2021-06-01,Wandsworth,24750.0,0.0,600.0,0.0,11400.0,527391.0,12180.0,44640.0
2021-06-01,Westminster,10770.0,0.0,5220.0,0.0,540.0,753212.0,0.0,24840.0
2021-07-01,Barking And Dagenham,6480.0,2640.0,1980.0,0.0,0.0,495444.0,2640.0,42270.0
2021-07-01,Barnet,2760.0,0.0,1560.0,0.0,1080.0,579757.0,1080.0,23400.0
2021-07-01,Bexley,3180.0,0.0,1260.0,0.0,0.0,378561.0,0.0,4980.0
2021-07-01,Brent,12780.0,0.0,2610.0,0.0,1680.0,647937.0,540.0,28560.0
2021-07-01,Bromley,8130.0,0.0,1620.0,0.0,540.0,600932.0,10440.0,28140.0
2021-07-01,Camden,8550.0,0.0,6000.0,0.0,19320.0,508905.0,2160.0,27900.0
2021-07-01,Croydon,10740.0,0.0,1980.0,0.0,7740.0,565747.0,17400.0,45420.0
2021-07-01,Ealing,9780.0,0.0,5850.0,0.0,1620.0,787306.0,4680.0,30090.0
2021-07-01,Enfield,7950.0,0.0,1920.0,0.0,22620.0,477386.0,1080.0,39990.0
2021-07-01,Greenwich,0.0,540.0,2100.0,0.0,0.0,396213.0,3780.0,10080.0
2021-07-01,Hackney,1620.0,19380.0,300.0,0.0,0.0,482471.0,6420.0,28425.0
2021-07-01,Hammersmith And Fulham,10980.0,0.0,2160.0,0.0,0.0,469605.0,1080.0,31710.0
2021-07-01,Haringey,2730.0,0.0,1920.0,0.0,14520.0,491810.0,540.0,36660.0
2021-07-01,Harrow,10605.0,0.0,1980.0,0.0,1560.0,524746.0,600.0,25890.0
2021-07-01,Havering,4920.0,2040.0,3210.0,0.0,0.0,413010.0,3000.0,30780.0
2021-07-01,Hillingdon,6900.0,1080.0,6900.0,0.0,1620.0,651532.0,3960.0,28890.0
2021-07-01,Hounslow,1560.0,0.0,540.0,0.0,0.0,509399.0,3240.0,17100.0
2021-07-01,Islington,4530.0,0.0,1980.0,0.0,20010.0,443600.0,4290.0,20730.0
2021-07-01,Kensington And Chelsea,13452.0,0.0,4110.0,8100.0,0.0,494084.0,3480.0,53730.0
2021-07-01,Kingston,4515.0,0.0,2640.0,0.0,7500.0,389430.0,27600.0,29970.0
2021-07-01,Lambeth,9780.0,0.0,7530.0,0.0,11190.0,644295.0,15810.0,49170.0
2021-07-01,Lewisham,3300.0,0.0,3360.0,0.0,0.0,397297.0,2280.0,10710.0
2021-07-01,Merton,13440.0,0.0,3600.0,0.0,12990.0,522958.0,24750.0,21540.0
2021-07-01,Newham,4950.0,0.0,2040.0,0.0,17160.0,568235.0,11160.0,24630.0
2021-07-01,Redbridge,12300.0,0.0,2160.0,0.0,0.0,511702.0,4860.0,41805.0
2021-07-01,Richmond,15060.0,0.0,1920.0,0.0,18660.0,384138.0,20100.0,14400.0
2021-07-01,Southwark,16920.0,0.0,5700.0,0.0,17940.0,715329.0,7560.0,45540.0
2021-07-01,Sutton,2220.0,0.0,0.0,0.0,0.0,445119.0,12600.0,26520.0
2021-07-01,Tower Hamlets,3780.0,4500.0,5820.0,0.0,3240.0,371303.0,7680.0,28380.0
2021-07-01,Waltham Forest,960.0,900.0,1020.0,0.0,0.0,638161.0,10260.0,40620.0
2021-07-01,Wandsworth,25800.0,0.0,480.0,0.0,6660.0,504312.0,25200.0,44370.0
2021-07-01,Westminster,8160.0,0.0,3900.0,0.0,540.0,744935.0,1860.0,45360.0
2021-08-01,Barking And Dagenham,36060.0,5700.0,1500.0,0.0,2700.0,438357.0,15120.0,15450.0
2021-08-01,Barnet,43305.0,0.0,4680.0,0.0,1080.0,483000.0,1680.0,24090.0
2021-08-01,Bexley,19350.0,2640.0,0.0,0.0,540.0,314899.0,540.0,18240.0
2021-08-01,Brent,45455.0,0.0,420.0,0.0,1680.0,526372.0,1620.0,13920.0
2021-08-01,Bromley,42240.0,0.0,2115.0,0.0,33120.0,514849.0,15840.0,24240.0
